0,1,2,3,4
5.7,2.6,3.5,1.0,0.0
6.4,3.1,5.5,1.8,0.0
6.4,3.2,5.3,2.3,0.0
5.1,3.5,1.4,0.2,0.0
7.3,2.9,6.3,1.8,0.0
5.4,3.4,1.7,0.2,0.0
6.0,2.7,5.1,1.6,0.0
4.9,3.0,1.4,0.2,0.0
4.7,3.2,1.6,0.2,0.0
5.0,3.2,1.2,0.2,0.0
6.9,3.1,5.1,2.3,0.0
6.7,3.1,5.6,2.4,0.0
6.757488790610625,2.806912856082877,6.618534320271981,1.8528856440195773,2.0
4.8,3.1,1.6,0.2,0.0
4.9,3.1,1.5,0.2,0.0
5.9,3.2,4.8,1.8,0.0
5.5,2.5,4.0,1.3,0.0
5.7,2.8,4.1,1.3,0.0
6.5,3.0,5.5,1.8,0.0
5.5,3.5,1.3,0.2,0.0
1.0,2.3,3.3,5.0,1.0
6.7,3.3,5.7,2.1,0.0
4.9,2.5,4.5,1.7,0.0
6.7,3.1,4.4,1.4,0.0
4.9,3.1,1.5,0.1,0.0
6.3,2.8,5.1,1.5,0.0
6.4,4.3,4.006493460815112,1.3,1.0
6.0,2.9,4.5,1.5,0.0
5.7,2.8,4.5,1.3,0.0
5.1,3.8,1.5,0.3,0.0
6.3,2.3,4.4,1.3,0.0
