0,1,2,3,4
7.168214305526766,5.51438554299603,3.5447273058802327,2.1772169616143033,3.0
5.7,2.5,5.0,2.0,0.0
7.3,2.9,6.3,1.8,0.0
4.5,2.3,1.3,0.3,0.0
5.7,4.4,1.5,0.4,0.0
4.8,3.0,1.4,0.3,0.0
6.7,3.1,4.4,1.4,0.0
6.3,2.7,4.9,1.8,0.0
6.9,3.1,5.1,2.3,0.0
5.8,2.7,5.1,1.9,0.0
6.625860651413117,5.40491993894021,3.416729812293277,2.266538430582419,3.0
6.4,2.7,5.3,1.9,0.0
4.4,3.2,1.3,0.2,0.0
7.7,2.8,6.7,2.0,0.0
5.2,3.4,1.4,0.2,0.0
5.0,3.5,1.3,0.3,0.0
5.4,3.4,1.5,0.4,0.0
6.6,2.9,4.6,1.3,0.0
6.9,3.1,5.4,2.1,0.0
4.9,2.5,4.5,1.7,0.0
5.7,3.0,4.2,1.2,0.0
6.3,3.3,4.7,1.6,0.0
6.5,3.0,5.2,2.0,0.0
5.0,3.4,1.6,0.4,0.0
4.6,3.6,1.0,0.2,0.0
5.8,2.7,5.1,1.9,0.0
4.3,3.0,1.1,0.1,0.0
6.7,3.1,4.7,1.5,0.0
5.2,4.1,1.5,0.1,0.0
4.6,3.4,1.4,0.3,0.0
5.6,2.5,3.9,1.1,0.0
5.5,2.5,4.0,1.3,0.0
5.4,3.9,1.3,0.4,0.0
