0,1,2,3,4
4.4,2.9,1.4,0.2,0.0
5.0,3.4,1.5,0.2,0.0
6.2,2.9,4.3,1.3,0.0
6.2,3.4,5.4,2.3,0.0
5.7,3.0,4.2,1.2,0.0
5.2,4.1,1.5,0.1,0.0
4.9,3.0,1.4,0.2,0.0
5.1,3.4,1.5,0.2,0.0
7.2,3.2,6.0,1.8,0.0
6.4,2.8,5.6,2.2,0.0
6.4,3.2,5.3,2.3,0.0
6.3,3.3,4.7,1.6,0.0
4.7,3.2,1.3,0.2,0.0
5.7,2.8,4.1,1.3,0.0
6.9,3.1,5.4,2.1,0.0
5.0,3.0,1.6,0.2,0.0
4.6,3.1,1.5,0.2,0.0
4.9,3.6,1.4,0.1,0.0
4.8,3.1,1.6,0.2,0.0
6.9,3.1,5.1,2.3,0.0
5.5,4.2,1.4,0.2,0.0
6.3,2.8,5.1,1.5,0.0
6.7,3.3,5.7,2.5,0.0
7.7,2.6,6.9,2.3,0.0
5.1,2.5,3.0,1.1,0.0
7.559237534580485,4.532835262513525,5.8722709280584455,3.1201465560387143,3.0
5.2,2.7,3.9,1.4,0.0
5.5,2.5,4.0,1.3,0.0
7.7984980681257845,4.6576078158708825,6.018881196197332,3.025491428570389,3.0
7.7,2.8,6.7,2.0,0.0
