0,1,2,3,4
5.5,3.0,6.5,1.8,1.0
5.6,3.0,4.1,1.3,0.0
5.0,3.5,1.6,0.6,0.0
1.8,2.8,4.8,7.24644180731133,1.0
5.4,3.9,1.7,0.4,0.0
4.6,3.2,1.4,0.2,0.0
5.5,4.2,1.4,0.2,0.0
7.7,3.8,6.7,2.2,0.0
5.8,4.0,1.2,0.2,0.0
4.4,2.9,1.4,0.2,0.0
4.8,3.1,1.6,0.2,0.0
5.8,2.7,4.1,1.0,0.0
6.3,3.4,5.6,2.4,0.0
5.7,2.8,4.1,1.3,0.0
5.1,3.5,1.4,0.3,0.0
4.9,2.5,4.5,1.7,0.0
5.0,2.0,3.5,1.0,0.0
5.6,2.7,4.2,1.3,0.0
5.5,2.6,4.4,1.2,0.0
5.2,3.4,1.4,0.2,0.0
5.3,3.7,1.5,0.2,0.0
5.1,3.8,1.5,0.3,0.0
7.7,2.8,6.7,2.0,0.0
6.3,3.3,4.7,1.6,0.0
5.4,3.0,4.5,1.5,0.0
6.4,2.8,5.6,2.1,0.0
6.2,3.4,5.4,2.3,0.0
6.0,2.9,4.5,1.5,0.0
4.4,3.2,1.3,0.2,0.0
7.7,2.6,6.9,2.3,0.0
6.1,2.6,5.6,1.4,0.0
5.4,3.4,1.7,0.2,0.0
6.3,2.3,4.4,1.3,0.0
4.9,3.0,1.4,0.2,0.0
5.4,3.4,1.5,0.4,0.0
4.9,3.6,1.4,0.1,0.0
6.031739911549562,2.6262215704745895,6.376680888244783,2.2675970796176195,2.0
6.431739911549562,3.226221570474589,6.676680888244784,2.1675970796176194,2.0
5.5,2.4,3.7,1.0,0.0
5.2,4.1,1.5,0.1,0.0
5.5,3.5,1.3,0.2,0.0
6.3,2.5,4.9,1.5,0.0
5.8,2.6,4.0,1.2,0.0
7.1,3.0,5.9,2.1,0.0
6.0,2.2,5.0,1.5,0.0
4.4,3.0,1.3,0.2,0.0
5.7,2.9,4.2,1.3,0.0
6.1,3.0,4.9,1.8,0.0
7.2,3.6,6.1,2.5,0.0
