0,1,2,3,4
6.1,3.0,4.6,1.4,0.0
5.0,2.3,3.3,1.0,0.0
5.6,2.7,4.2,1.3,0.0
4.9,2.4,3.3,1.0,0.0
6.7,2.5,5.8,1.8,0.0
5.1,3.8,1.6,0.2,0.0
6.3,3.4,5.6,2.4,0.0
6.573097330330372,5.288381757405789,3.3422573116277476,2.23866641304878,3.0
5.5,5.568364847873566,2.568250784816975,0.2,1.0
5.2,2.7,3.9,1.4,0.0
7.7,3.8,6.7,2.2,0.0
6.8,3.0,5.5,2.1,0.0
5.7,2.8,4.1,1.3,0.0
5.0,3.6,1.4,0.2,0.0
6.260405556105067,5.253974997109323,3.162045557251891,2.2519254462575726,3.0
