0,1,2,3,4
6.9,3.1,5.1,2.3,0.0
6.1,2.9,4.7,1.4,0.0
7.1,3.0,5.9,2.1,0.0
4.9,3.6,1.4,0.1,0.0
7.7,2.8,6.7,2.0,0.0
4.8,3.0,1.4,0.3,0.0
6.3,3.4,5.6,2.4,0.0
5.5,2.4,3.8,1.1,0.0
6.4,3.2,5.3,2.3,0.0
5.7,2.8,4.1,1.3,0.0
5.2,3.4,1.4,0.2,0.0
5.9,3.0,4.2,1.5,0.0
6.9,3.1,5.4,2.1,0.0
5.5,4.2,1.4,0.2,0.0
