0,1,2,3,4
5.9,3.0,4.2,1.5,0.0
5.1,3.8,1.6,0.2,0.0
6.344961695346761,4.798853255323528,1.4,0.2,1.0
4.9,3.1,1.5,0.1,0.0
6.7,3.3,5.7,2.5,0.0
5.9,3.0,5.1,1.8,0.0
6.0,2.2,5.0,1.5,0.0
5.5,2.5,4.0,1.3,0.0
8.510101809515547,4.9161396827581285,6.642994605804845,3.3089154516612105,3.0
5.0,2.3,3.3,1.0,0.0
8.171869688967957,4.897114359282977,6.349614485646454,3.625475086999114,3.0
7.7,3.0,6.1,2.3,0.0
6.1,2.8,4.7,1.2,0.0
5.8,2.7,4.1,1.0,0.0
5.4,3.9,1.3,0.4,0.0
6.1,2.6,5.6,1.4,0.0
6.9,3.2,5.7,2.3,0.0
