0,1,2,3,4
5.2,3.4,1.4,0.2,0.0
6.9,3.1,5.1,2.3,0.0
5.7,3.0,4.2,1.2,0.0
5.1,3.5,1.4,0.3,0.0
7.1,3.0,5.9,2.1,0.0
4.9,2.4,3.3,1.0,0.0
5.5,2.6,4.4,1.2,0.0
6.0,3.4,4.5,1.6,0.0
5.0,3.4,1.6,0.4,0.0
5.1,3.8,1.6,0.2,0.0
6.5,3.0,5.2,2.0,0.0
5.5,2.3,4.0,1.3,0.0
5.7,2.6,3.5,1.0,0.0
6.4,2.8,5.6,2.2,0.0
6.4,2.9,4.3,1.3,0.0
5.0,3.5,1.3,0.3,0.0
6.8,3.2,5.9,2.3,0.0
5.7997288458609315,3.2,6.4,1.5,1.0
6.0,2.9,4.5,1.5,0.0
6.45966349965068,3.2052820730247134,6.830515033694914,2.1516431397571054,2.0
5.8,2.8,5.1,2.4,0.0
5.1,3.5,1.4,0.2,0.0
4.9,2.5,4.5,1.7,0.0
5.4,3.4,1.7,0.2,0.0
5.8,2.7,3.9,1.2,0.0
5.9,3.0,5.1,1.8,0.0
0.2,3.2,1.6,4.7,1.0
5.0,3.2,1.2,0.2,0.0
6.3,3.4,5.6,2.4,0.0
7.7,3.0,6.1,2.3,0.0
6.7,3.0,5.2,2.3,0.0
4.8,3.1,1.6,0.2,0.0
4.9,3.1,1.5,0.2,0.0
5.6,2.5,3.9,1.1,0.0
6.3,2.3,4.4,1.3,0.0
5.1,2.5,3.0,1.1,0.0
6.4,3.2,5.3,2.3,0.0
5.5,3.5,1.3,0.2,0.0
5.8,2.6,4.0,1.2,0.0
7.7,2.8,6.7,2.0,0.0
7.6,3.0,6.6,2.1,0.0
5.6,2.9,3.6,1.3,0.0
4.9,3.1,1.5,0.1,0.0
7.4,2.8,6.1,1.9,0.0
6.1,2.8,4.7,1.2,0.0
6.7,3.0,5.0,1.7,0.0
6.5,2.8,4.6,1.5,0.0
5.1,3.8,1.5,0.3,0.0
6.7,3.1,4.7,1.5,0.0
4.9,3.0,1.4,0.2,0.0
6.2142223872118105,2.0393577102453886,6.180174902798303,1.377605590299612,2.0
7.9,3.8,6.4,2.0,0.0
