0,1,2,3,4
6.2,3.4,5.4,2.3,0.0
4.8,3.0,1.4,0.3,0.0
8.114382505328614,4.930177528866649,6.772693346831826,3.305276382859801,3.0
6.3,2.9,5.6,1.8,0.0
4.9,3.0,1.4,0.2,0.0
5.8,2.7,5.1,1.9,0.0
5.0,3.6,1.4,0.2,0.0
4.9,3.6,1.4,0.1,0.0
5.9,3.0,4.2,1.5,0.0
5.4,3.7,1.5,0.2,0.0
5.8,2.7,3.9,1.2,0.0
5.1,3.4,1.5,0.2,0.0
6.5,3.0,5.8,2.2,0.0
5.0,3.2,1.2,0.2,0.0
6.8,2.8,4.8,1.4,0.0
6.2,2.9,4.3,1.3,0.0
4.8,3.4,1.6,0.2,0.0
6.9,3.2,5.7,2.3,0.0
5.5,2.4,3.8,1.1,0.0
8.23604277600541,4.219085186732797,7.0201691906226396,3.166921361740694,3.0
7.4,2.8,6.1,1.9,0.0
5.4,3.9,1.3,0.4,0.0
8.372111987272667,4.742947246290158,7.120300812001552,3.018785231327427,3.0
6.3,2.5,4.9,1.5,0.0
6.7,3.1,4.7,1.5,0.0
5.0,3.4,1.5,0.2,0.0
5.1,3.8,1.9,0.4,0.0
5.0,2.3,3.3,1.0,0.0
7.7,2.6,6.9,2.3,0.0
6.4,2.8,5.6,2.1,0.0
5.5,2.6,4.4,1.2,0.0
7.3,2.9,6.3,1.8,0.0
5.7,2.9,4.2,1.3,0.0
5.7,3.0,4.2,1.2,0.0
5.7,2.6,3.5,1.0,0.0
5.4,3.4,1.5,0.4,0.0
5.0,3.5,1.3,0.3,0.0
4.4,2.9,1.4,0.2,0.0
6.4,3.2,5.3,2.3,0.0
6.3,2.3,4.4,1.3,0.0
5.4,3.0,4.5,1.5,0.0
5.6,2.7,4.2,1.3,0.0
4.6,3.1,1.5,0.2,0.0
4.8,3.4,1.9,0.2,0.0
4.6,3.6,1.0,0.2,0.0
5.5,2.5,4.0,1.3,0.0
5.0,2.0,3.5,1.0,0.0
5.5,2.3,4.0,1.3,0.0
4.6,3.2,1.4,0.2,0.0
6.4,3.1,5.5,1.8,0.0
6.1,2.8,4.7,1.2,0.0
4.8,3.0,1.4,0.1,0.0
