0,1,2,3,4
4.9,3.1,1.5,0.2,0.0
5.8,2.8,5.1,2.4,0.0
6.1,2.8,4.0,1.3,0.0
4.8,3.4,1.9,0.2,0.0
4.9,3.6,1.4,0.1,0.0
5.2,2.7,3.9,1.4,0.0
6.9,3.1,5.1,2.3,0.0
5.1,3.8,1.5,0.3,0.0
4.4,2.9,1.4,0.2,0.0
5.9,3.0,5.1,1.8,0.0
6.7,3.3,5.7,2.1,0.0
4.6,3.1,1.5,0.2,0.0
9.126258073819377,4.736265014154571,7.901859699494288,3.4459605989497675,3.0
4.6,3.6,1.0,0.2,0.0
9.221501195879865,4.2661589287746615,8.124943317108558,3.258624793170278,3.0
4.9,3.1,1.5,0.1,0.0
4.8,3.1,1.6,0.2,0.0
6.8,2.8,4.8,1.4,0.0
9.125765711731392,5.061239426299896,7.698392904497069,3.331355031218275,3.0
5.7,2.6,3.5,1.0,0.0
6.7,2.5,5.8,1.8,0.0
5.6,2.5,3.9,1.1,0.0
4.8,3.0,1.4,0.1,0.0
5.1,3.7,1.5,0.4,0.0
9.12338290543749,4.9274722948403875,7.838996475364183,3.564942000035046,3.0
6.5,3.0,5.8,2.2,0.0
6.8,3.2,5.9,2.3,0.0
7.7,2.6,6.9,2.3,0.0
5.1,3.5,1.4,0.2,0.0
4.6,3.4,1.4,0.3,0.0
